End Date,End Time,CO, PM10, M_DIR, M_SPED, M_T, NO, NO2, NOXasNO2, O3, PM25, SO2
31/03/2020,24:00:00,0.188327,14.5,299.1,3,2.7,0.71869,16.87681,17.97879,50.43084,11.038,1.84782
1/4/2020,1:00:00,0.162618,10.35,248.4,1.5,2.8,0.54189,8.9283,9.75918,57.8753,7.311,1.14403
1/4/2020,2:00:00,0.159765,8.775,257.1,2.3,1.8,0.41684,8.4184,9.05754,60.13709,6.557,0.61601
1/4/2020,3:00:00,0.159765,8.575,278.1,2.3,1.3,0.43768,7.93995,8.61104,60.41982,6.25,0.92402
1/4/2020,4:00:00,0.148354,8.05,290,2.4,1.2,0.46894,8.1312,8.85024,62.11616,5.731,1.05602
1/4/2020,5:00:00,0.156912,9.15,293,2.5,0.7,1.87576,16.45088,19.327,52.28734,6.604,0.85802
1/4/2020,6:00:00,0.176883,11.5,292.3,2.8,0.9,1.5944,15.20793,17.65264,51.43917,8.137,1.18803
1/4/2020,7:00:00,0.194001,13.15,296.2,2.9,2.2,3.97036,22.80702,28.89483,45.35228,9.292,0.92402
1/4/2020,8:00:00,0.216824,11.3,311.2,3.2,4.8,3.87658,22.08973,28.03372,49.34368,7.193,0.59401
1/4/2020,9:00:00,0.248206,8.425,331,3.8,7.1,5.15835,23.04256,30.95191,53.93379,5.519,1.38603
1/4/2020,10:00:00,0.131236,8,338.2,3.7,8.2,3.00122,12.33324,16.93505,66.95574,4.292,1.32003
1/4/2020,11:00:00,0.085588,5.625,331,3.9,9.2,2.46975,8.3164,12.1033,77.33338,2.83,1.18803
1/4/2020,12:00:00,0.079883,4.225,321.2,4.4,9.7,2.5948,9.0336,13.01224,85.21639,1.675,1.05602
1/4/2020,13:00:00,0.211118,4.8,309.7,4.7,9.9,4.50183,16.5863,23.48901,77.48305,2.075,0.66002
1/4/2020,14:00:00,0.094148,4.8,306.4,4.6,9.5,2.18839,8.50862,11.8641,82.92134,2.123,0.99002
1/4/2020,15:00:00,0.145501,5.125,311,5,9,2.90743,13.48167,17.93967,80.32693,2.311,0.79202
1/4/2020,16:00:00,0.168325,6.4,304.5,4.7,8.2,3.06374,13.05064,17.74831,79.02972,2.925,1.05602
1/4/2020,17:00:00,0.17403,6.2,295.2,4.1,7.7,2.00081,11.14035,14.20822,78.5308,3.184,1.05602
1/4/2020,18:00:00,0.196853,9.95,291.2,4,6.6,2.28218,13.77063,17.26992,75.63703,5.142,1.18803
1/4/2020,19:00:00,0.211118,10.725,290.6,3.9,5.3,1.96955,15.39813,18.41806,74.38972,5.873,1.05602
1/4/2020,20:00:00,0.248206,11.025,294.1,3.8,4.8,1.71945,21.7615,24.39795,68.70197,6.179,0.99002
1/4/2020,21:00:00,0.233942,11.575,284.7,3.4,4.5,1.65692,20.99627,23.53685,69.15101,6.745,1.05602
1/4/2020,22:00:00,0.225383,11.825,286,3.4,4.2,1.68819,14.82492,17.41344,71.29638,6.958,1.25403
1/4/2020,23:00:00,0.211118,12,295.8,4.1,5.2,1.40682,16.3088,18.4659,72.44391,7.005,0.92402
1/4/2020,24:00:00,0.159765,8.1,296.6,4.1,5.1,0.5002,10.37955,11.14652,76.38542,4.976,0.39601
2/4/2020,1:00:00,0.105542,7.475,275.7,2.9,4.3,1.04259,13.39824,14.99686,76.23574,4.929,0.79211
2/4/2020,2:00:00,0.096984,5.625,280,3.2,4.4,0.37533,8.93314,9.50864,73.70785,4.198,0.88013
2/4/2020,3:00:00,0.102689,6.05,281,3.2,4.2,0.46917,10.04964,10.76902,72.64348,4.34,0.85812
2/4/2020,4:00:00,0.096984,5.875,273.3,2.4,3.3,0.50045,10.8632,11.63054,73.94069,4.269,0.92413
2/4/2020,5:00:00,0.096984,4.425,283.4,3.3,3.7,2.40839,26.02968,29.72249,63.96219,2.736,1.18817
2/4/2020,6:00:00,0.096984,7.875,290.9,4.8,4.9,6.75601,37.79041,48.14948,53.43487,3.561,0.92413
2/4/2020,7:00:00,0.231051,6.725,292.5,6.2,6.6,7.10006,30.94504,41.83165,59.52175,3.797,0.99014
2/4/2020,8:00:00,0.18541,6.05,289.5,6.2,7.6,3.31545,23.25087,28.33448,68.00348,3.538,0.92413
2/4/2020,9:00:00,0.256722,9.8,286.5,5.4,6.8,4.94189,20.85275,28.43021,71.09681,4.104,0.92413
2/4/2020,10:00:00,0.21964,5.825,281.1,5,7.6,4.41017,22.19453,28.95669,69.15101,2.335,1.12216
2/4/2020,11:00:00,0.188263,5.95,290.6,6.8,9.8,4.75423,21.42767,28.71738,69.99918,2.642,0.92413
2/4/2020,12:00:00,0.154033,6.525,294.3,7.2,10.3,3.59695,16.98004,22.49528,71.39617,3.255,1.05615
2/4/2020,13:00:00,0.151181,11.9,297.2,9,10.4,4.41017,13.19641,19.95858,80.42671,4.269,1.25418
2/4/2020,14:00:00,0.102689,14.675,298,9.7,10.7,3.03395,10.80754,15.45952,82.97123,4.387,0.99014
2/4/2020,15:00:00,0.071312,13.1,294.1,7.9,10.4,2.5335,7.55444,11.43909,85.91489,4.976,0.7261
2/4/2020,16:00:00,0.054197,10.65,291.6,7.1,9.5,2.22072,5.64091,9.04598,84.96693,5.047,0.79211
2/4/2020,17:00:00,0.062754,6.75,293.5,6.6,8.5,2.09561,6.83786,10.05108,84.11876,4.057,0.79211
2/4/2020,18:00:00,0.074164,8.225,290.4,5.6,6.9,1.56389,7.89246,10.2904,81.77381,4.575,1.25418
2/4/2020,19:00:00,0.099837,14.1,293.5,4.8,5.7,1.34495,11.57854,13.64076,76.93424,7.005,0.85812
2/4/2020,20:00:00,0.091279,15.475,298.3,4.4,5,0.90706,11.00554,12.39634,76.98413,8.538,1.3862
2/4/2020,21:00:00,0.088427,16.125,296.2,4,4.4,0.71939,7.41644,8.51949,80.17725,8.632,0.7261
2/4/2020,22:00:00,0.079869,17.2,294.5,3.7,3.8,0.75067,9.04366,10.19467,81.47445,9.41,0.92413
2/4/2020,23:00:00,0.06846,16.625,292.2,3.5,3.3,0.43789,5.45496,6.12637,81.32478,9.151,1.12216
2/4/2020,24:00:00,0.06846,13.725,296.6,3.2,2.8,0.25022,4.40256,4.78623,80.12736,7.83,0.52807
3/4/2020,1:00:00,0.064646,12.8,280.8,2.4,1.5,0.25034,5.55395,5.9378,79.36234,7.241,1.49639
3/4/2020,2:00:00,0.068448,12.5,292.2,3.1,1.6,0.1669,4.91573,5.17163,79.828,6.557,1.23232
3/4/2020,3:00:00,0.079856,10.075,293.1,2.4,1,0.40681,5.64924,6.273,80.72607,5.637,0.99026
3/4/2020,4:00:00,0.082708,10.65,290.1,2.4,0.4,0.37552,5.79299,6.36877,81.57424,5.448,1.25433
3/4/2020,5:00:00,0.074151,12.125,298.5,2.4,0.4,0.68844,8.32996,9.38556,80.02757,5.802,0.85823
3/4/2020,6:00:00,0.068448,9.575,286.3,2.3,-0.1,1.53335,13.92996,16.28107,74.73897,5.094,0.92424
3/4/2020,7:00:00,0.185379,8.175,287.1,2.4,1,3.72386,27.23538,32.94522,62.36563,4.387,1.25433
3/4/2020,8:00:00,0.17112,8.55,297.3,3.1,4.2,3.69256,27.13971,32.80156,61.71702,4.292,1.32035
3/4/2020,9:00:00,0.159712,14.675,293.6,4.3,6.6,3.37963,22.11269,27.29473,61.11831,7.524,1.18831
3/4/2020,10:00:00,0.119783,11.775,287.1,5.4,8.3,3.44222,15.64796,20.92596,73.8409,6.604,1.1223
3/4/2020,11:00:00,0.168268,10.875,285.9,5.7,9.2,4.31842,17.41703,24.03852,75.53725,5.59,1.1223
3/4/2020,12:00:00,0.202492,10.15,277.6,5.6,9.6,4.91299,18.37291,25.90605,73.14241,5.212,1.05628
3/4/2020,13:00:00,0.09982,8.95,275,5.5,9.8,3.84903,15.45517,21.35693,78.08176,4.906,1.05628
3/4/2020,14:00:00,0.191084,9.9,280.8,5.4,9.2,5.06945,18.75551,26.52856,75.98628,5.142,1.1223
3/4/2020,15:00:00,0.222455,8.95,284.6,5.6,9.3,4.8504,15.54786,22.98503,79.22929,4.222,0.85823
3/4/2020,16:00:00,0.17112,8.1,286.9,5.6,9.3,4.60006,16.69788,23.7512,78.68047,4.316,0.99026
3/4/2020,17:00:00,0.154007,9,287.9,4.8,8.4,3.75515,15.83854,21.59636,77.08391,4.953,0.92424
3/4/2020,18:00:00,0.32798,7.8,291.1,3.4,7.1,4.22454,20.57776,27.0553,72.79316,4.387,1.25433
3/4/2020,19:00:00,0.162563,8.975,283.7,2,5.2,2.37826,15.31604,18.96265,72.44391,5.778,1.18831
3/4/2020,20:00:00,0.154007,9.575,210.9,0.1,3.3,2.03404,15.93961,19.05842,71.1966,6.392,1.05628
3/4/2020,21:00:00,0.11408,11.45,132.5,1.7,2.9,0.8762,14.98546,16.32895,67.25509,7.193,1.1223
3/4/2020,22:00:00,0.131191,10.875,137.4,1.7,2.3,1.09525,20.8747,22.55407,57.82541,7.288,1.38636
3/4/2020,23:00:00,0.108375,11.225,162,1,3,0.68844,18.81688,19.87248,60.41982,7.311,1.25433
3/4/2020,24:00:00,0.12834,11.075,186.4,1.4,2.9,0.4381,15.13047,15.80221,59.57165,7.618,1.18831
4/4/2020,1:00:00,0.153982,9.85,218.5,2.5,3,0.58442,17.18145,18.07754,52.48691,6.816,0.96837
4/4/2020,2:00:00,0.159685,7.95,231.5,1.8,2.7,0.3757,10.73039,11.30645,58.54053,4.929,0.5282
4/4/2020,3:00:00,0.159685,7.175,222.4,1.8,2.1,0.407,9.1493,9.77337,58.32433,5.165,0.7923
4/4/2020,4:00:00,0.131169,5.25,223.8,1.9,1.9,0.3757,9.1494,9.72546,56.87745,3.915,1.12243
4/4/2020,5:00:00,0.134022,3.75,194.5,1.9,1.6,0.46962,9.91565,10.63572,57.57595,2.807,0.19808
4/4/2020,6:00:00,0.162536,4.275,177.4,2.2,1.5,1.9724,17.4806,20.50491,48.79487,2.83,0.66025
4/4/2020,7:00:00,0.171091,6.025,201.5,2,2.1,4.16397,27.82213,34.20679,37.96819,3.585,0.85833
4/4/2020,8:00:00,0.122615,6.45,220.5,2.4,4.4,5.44759,23.88968,32.24254,41.36088,3.939,0.92435
4/4/2020,9:00:00,0.099803,5.475,232.2,2.9,7.4,2.88034,12.63903,17.05549,55.68003,3.939,0.59423
4/4/2020,10:00:00,0.0941,3.675,238.3,3.8,9.4,1.90979,9.04887,11.97717,68.95144,1.934,0.33013
4/4/2020,11:00:00,0.079842,3.775,232.2,4.2,10.4,1.65932,8.47473,11.019,72.34413,1.958,0.66025
4/4/2020,12:00:00,0.062733,5.4,231,4.6,11,1.62802,7.18129,9.67755,80.27703,3.208,0.33013
4/4/2020,13:00:00,0.071287,5.575,225.1,4.7,11.2,1.12709,5.69767,7.42584,85.36607,3.325,0.7923
4/4/2020,14:00:00,0.076991,6.575,223.5,4.9,11,1.25232,5.74519,7.66539,87.1622,3.538,0.85833
4/4/2020,15:00:00,0.062733,9.1,216.3,4.8,11,1.12709,6.03303,7.7612,84.468,5.731,0.7923
4/4/2020,16:00:00,0.065585,11.325,211.3,4.7,10.8,1.75325,10.24706,12.93534,75.43746,7.547,0.72628
4/4/2020,17:00:00,0.057031,14.175,201.5,3.9,10.6,1.50278,12.30791,14.61215,74.98843,9.976,0.5282
4/4/2020,18:00:00,0.065585,14.1,186.3,3.3,9.4,0.97055,11.4951,12.98325,76.93424,9.693,0.72628
4/4/2020,19:00:00,0.111209,16.75,173.2,3.4,8.1,1.09578,20.54945,22.22962,64.01208,11.934,1.18846
4/4/2020,20:00:00,0.159685,23.95,178,3.2,7.4,1.12709,26.39421,28.12239,53.03573,16.981,1.38653
4/4/2020,21:00:00,0.1882,29.65,168.9,3.1,6.7,1.25232,28.16645,30.08665,50.04218,20.448,2.57499
4/4/2020,22:00:00,0.225269,37.65,173.2,3.4,6.4,1.03317,29.26902,30.85318,43.85551,29.34,1.58461
4/4/2020,23:00:00,0.279449,50.375,171.7,2.8,5.5,1.22101,34.87376,36.74595,37.02024,36.061,2.04679
4/4/2020,24:00:00,0.236676,38.675,181.3,2.7,4.6,1.25232,31.90333,33.82352,39.56475,23.868,4.09357
5/4/2020,1:00:00,0.250891,22.225,167.1,2.7,4.4,0.96058,30.80125,32.27412,39.0492,16.109,2.02478
5/4/2020,2:00:00,0.24804,20.7,167.1,2.7,3.7,0.79352,26.20031,27.41702,43.37321,14.953,1.84871
5/4/2020,3:00:00,0.21953,17.025,120.3,2.4,2.7,1.03366,30.14596,31.73089,38.6168,12.429,3.96152
5/4/2020,4:00:00,0.210976,16.525,137.8,2.3,2.1,1.19028,31.10412,32.92918,34.72518,12.524,3.36729
5/4/2020,5:00:00,0.233784,19.725,134,2.1,2.4,0.97102,22.95637,24.44525,43.70583,15.802,1.78268
5/4/2020,6:00:00,0.256593,22.4,109.6,2.1,2.3,2.00468,33.88166,36.95546,34.72518,17.995,1.71666
5/4/2020,7:00:00,0.259444,26.975,133.8,2.7,4,6.89108,38.51604,49.08222,29.2869,21.227,0.99038
5/4/2020,8:00:00,0.213827,27.85,165.9,4.4,7.7,3.13231,15.99962,20.80243,50.29164,22.264,1.78268
5/4/2020,9:00:00,0.173913,27.375,160,5.4,9.2,5.38758,16.7596,25.02043,51.13981,21.321,2.37691
5/4/2020,10:00:00,0.139701,23.375,158.3,5.8,11,3.35157,11.49335,16.63236,61.46756,17.972,2.31089
5/4/2020,11:00:00,0.096935,20.7,161.5,6.1,12.9,2.63114,10.92038,14.95474,72.39402,12.877,2.77306
5/4/2020,12:00:00,0.099786,18.35,163.4,6.4,14.1,2.19262,11.35311,14.71508,77.38327,10.755,3.16921
5/4/2020,13:00:00,0.071276,18.8,165.5,6.5,14.9,1.66013,8.62263,11.16812,85.91489,9.34,1.98076
5/4/2020,14:00:00,0.071276,20.25,167.6,6.6,15,2.25526,12.55122,16.00924,86.86284,9.528,4.29165
5/4/2020,15:00:00,0.05417,18.225,168.7,6.3,14.8,1.40954,9.62997,11.79124,95.69382,9.953,2.31089
5/4/2020,16:00:00,0.099786,16.575,172.4,5.9,14.6,1.25292,12.36257,14.28369,93.99747,9.292,2.17884
5/4/2020,17:00:00,0.099786,13.575,174.1,6.1,13.9,1.03366,12.21945,13.80437,92.05166,6.91,2.50896
5/4/2020,18:00:00,0.122595,12.8,174.4,6.1,12.6,1.12763,16.77268,18.5017,82.97123,6.321,3.16921
5/4/2020,19:00:00,0.133998,12.65,175.7,6.3,11.6,0.65779,15.71963,16.72822,80.57639,6.722,2.04679
5/4/2020,20:00:00,0.148254,13.725,177.2,6.6,10.9,0.62646,15.57593,16.53649,78.08176,7.5,2.44294
5/4/2020,21:00:00,0.171062,15.25,179.6,6.9,10.6,0.46985,12.84429,13.56471,79.32908,9.693,1.98076
5/4/2020,22:00:00,0.148254,14.725,187,6.9,11.1,0.65779,13.4189,14.42749,81.52435,9.245,2.31089
5/4/2020,23:00:00,0.153956,16.35,189.7,5.9,11,0.46985,15.62434,16.34476,75.58714,9.245,3.30126
5/4/2020,24:00:00,0.131147,14.475,183.4,5.7,11.4,0.28191,10.16069,10.59294,78.13166,8.821,1.51858
6/4/2020,1:00:00,0.076015,12.875,186.8,5.4,11.7,0.25071,6.45718,6.84159,82.35589,7.759,1.67304
6/4/2020,2:00:00,0.079815,12.4,200.7,5.2,11.3,0.12535,4.21966,4.41186,80.42671,7.359,1.32083
6/4/2020,3:00:00,0.068413,8.85,202.5,4.7,11.1,0.21937,3.88369,4.22004,76.58499,6.085,1.65103
6/4/2020,4:00:00,0.076965,6.9,217,4.5,11.1,0.37606,7.38392,7.96054,67.00563,5,1.32083
6/4/2020,5:00:00,0.076965,3.55,232,4.7,11.5,0.62677,11.1716,12.13263,73.34198,2.335,1.32083
6/4/2020,6:00:00,0.09977,4,253.8,3.9,9.9,0.59543,7.47916,8.39213,84.81725,2.311,1.18874
6/4/2020,7:00:00,0.265101,6.95,248.1,4.7,9.6,3.38453,17.78093,22.97046,67.60434,4.033,1.1227
6/4/2020,8:00:00,0.247998,10.3,251.6,5.4,10.9,4.04263,17.58709,23.7857,66.90584,5.425,2.17936
6/4/2020,9:00:00,0.196688,11.35,253.7,6,11.7,3.97995,10.01039,16.11289,79.62843,5.495,1.9152
6/4/2020,10:00:00,0.196688,12.425,256.8,6.2,12.5,3.88594,9.72294,15.6813,82.27273,6.344,1.84916
6/4/2020,11:00:00,0.213791,10.475,266,6.2,13.1,3.8546,11.2576,17.1679,81.37467,4.906,1.38687
6/4/2020,12:00:00,0.228045,8.075,272.1,6,13.4,3.79192,10.15483,15.96903,77.53295,3.609,1.58499
6/4/2020,13:00:00,0.219492,9.825,271.3,6.3,13.2,4.54404,11.01571,17.98314,72.99273,4.811,1.18874
6/4/2020,14:00:00,0.247998,10.625,275.3,5.9,12.9,4.38735,12.98235,19.70952,73.24219,4.929,1.32083
6/4/2020,15:00:00,0.20809,9.375,275.5,5.4,12.4,4.98278,15.71396,23.3541,72.74327,4.505,0.92458
6/4/2020,16:00:00,0.145378,7.8,275.3,5.1,11.7,4.88876,13.46036,20.95635,74.63918,3.821,1.05666
6/4/2020,17:00:00,0.108321,7.725,284.1,4.3,10.7,2.97713,9.58187,14.14674,73.74112,4.104,1.32083
6/4/2020,18:00:00,0.185286,7.575,281.6,2.8,9.3,3.54122,17.15703,22.58682,66.5067,4.151,0.85854
6/4/2020,19:00:00,0.179585,8.825,258.3,1.4,7,2.56973,16.96819,20.9084,62.76477,4.717,1.18874
6/4/2020,20:00:00,0.094069,14.275,207.8,1.8,5.6,0.94015,15.34273,16.78426,57.47616,8.09,1.25479
6/4/2020,21:00:00,0.142527,18.95,206.1,2.4,4.6,1.81762,26.36969,29.15666,43.55615,11.486,1.38687
6/4/2020,22:00:00,0.213791,20.525,207.9,2.3,3.9,3.8546,35.81058,41.72088,31.33249,12.453,1.18874
6/4/2020,23:00:00,0.285056,26.75,218.6,2,3.1,7.17645,48.02892,59.03265,10.77678,18.113,1.05666
6/4/2020,24:00:00,0.2594,24.65,238.7,2.1,2.5,2.31903,36.48667,40.04246,19.80732,16.392,1.78311
7/4/2020,1:00:00,0.290708,21.575,248.3,1.3,3.6,7.27397,37.91247,49.06573,13.1051,14.693,1.05679
7/4/2020,2:00:00,0.307807,20.05,253.9,1.7,2.7,3.7624,35.3644,41.13333,7.25104,14.552,0.79259
7/4/2020,3:00:00,0.316359,20.825,270.7,1.4,2.1,3.32345,31.79937,36.89525,6.58581,15,0.85864
7/4/2020,4:00:00,0.324908,19.45,286.9,1.3,1.6,4.13864,27.95861,34.30443,10.32775,13.373,1.12284
7/4/2020,5:00:00,0.282157,20.55,278.9,0.4,0.6,16.49184,34.73362,60.02076,6.88517,12.571,0.99074
7/4/2020,6:00:00,0.330608,19.9,152.3,0.5,0.3,16.49184,34.30181,59.58895,3.44258,12.783,0.92469
7/4/2020,7:00:00,0.356259,25.3,136.7,0.8,2.6,48.47222,43.4635,117.78654,4.93936,13.467,1.65123
7/4/2020,8:00:00,0.427511,31.625,158.8,1,6.6,63.30234,43.46598,140.52822,6.53592,15.189,2.50987
7/4/2020,9:00:00,0.310657,39.325,169,2.8,9.7,46.3402,48.26786,119.32184,18.16087,16.675,7.26541
7/4/2020,10:00:00,0.153904,22.225,173.7,4.5,11.8,20.16018,31.17198,62.08382,33.72733,10,10.43577
7/4/2020,11:00:00,0.096902,15.325,174.9,4.9,12.9,5.54954,15.04814,23.55731,61.71702,6.722,3.03826
7/4/2020,12:00:00,0.108303,14.25,175.9,4.8,13.8,4.13864,12.46164,18.80746,71.09681,6.887,2.24567
7/4/2020,13:00:00,0.091202,13.3,177.6,4.5,14.4,3.66834,11.88735,17.51205,79.47875,6.321,1.71728
7/4/2020,14:00:00,0.082652,12.725,181.2,4.1,14.9,3.07263,10.97759,15.68888,84.61768,5.967,1.18889
7/4/2020,15:00:00,0.068401,14.4,186.4,3.9,15.1,2.44556,9.87601,13.62582,90.70457,6.179,0.79259
7/4/2020,16:00:00,0.091202,14.975,189.9,3.7,14.8,3.10398,14.86373,19.62309,86.61338,7.335,1.18889
7/4/2020,17:00:00,0.071251,14.875,192.9,3.2,14.1,1.97526,12.46828,15.49697,90.90414,7.547,1.12284
7/4/2020,18:00:00,0.165305,14.15,193,2.3,12.6,1.97526,12.99604,16.02473,93.49855,6.816,1.32099
7/4/2020,19:00:00,0.125403,14.525,177.8,2.5,10.1,1.00331,18.18067,19.71905,85.71532,7.099,1.84938
7/4/2020,20:00:00,0.131103,15.975,176.4,2.4,8.8,1.37955,40.82524,42.94051,59.2224,8.844,1.98148
7/4/2020,21:00:00,0.205205,27.625,186,2.3,7.6,1.56767,32.90825,35.31197,59.42197,16.392,2.57592
7/4/2020,22:00:00,0.276457,31.6,200.9,1.9,6.6,2.32015,40.96628,44.52379,45.45207,21.84,2.24567
7/4/2020,23:00:00,0.279307,39.575,212.3,1.9,6.9,1.56767,36.74651,39.15023,45.60175,29.788,1.25493
7/4/2020,24:00:00,0.302108,48.375,214.7,1.7,6.7,2.32015,45.90804,49.46555,27.98969,28.16,1.78333
8/4/2020,1:00:00,0.313455,45.525,265.6,1.4,6.3,6.69193,64.36537,74.62619,5.32187,26.769,2.90651
8/4/2020,2:00:00,0.239365,25.55,269.2,1.7,5.2,2.17488,32.12228,35.45704,30.99987,17.995,0.79269
8/4/2020,3:00:00,0.225118,21.6,287.7,1.6,4.6,1.34884,24.52458,26.59278,32.13077,15.967,1.05692
8/4/2020,4:00:00,0.227968,18.2,326,1.8,4,1.788,25.19526,27.93682,27.19141,13.703,0.99086
8/4/2020,5:00:00,0.193772,16.65,332.7,1.9,3.5,1.47432,20.39608,22.65667,33.57765,11.368,0.85874
8/4/2020,6:00:00,0.199472,17.275,330.6,1.7,3.2,6.27368,35.54981,45.16932,21.40388,10.495,0.4624
8/4/2020,7:00:00,0.293508,21.15,323,1.6,5.1,26.03578,53.00975,92.93072,8.48173,10.943,0.99086
8/4/2020,8:00:00,0.373296,21.125,289.3,0.8,7.2,27.07094,41.34223,82.85043,15.21721,12.335,1.65143
8/4/2020,9:00:00,0.233667,29.575,101.9,0.5,9.7,23.65178,45.24082,81.50639,28.88776,11.698,8.25715
8/4/2020,10:00:00,0.307756,74.05,160,1.4,13.1,30.01957,59.28572,105.31509,30.48432,20.33,15.45738
8/4/2020,11:00:00,0.168126,23.15,182.7,1.4,15.3,11.26126,32.41443,49.68146,62.46541,11.203,3.03863
8/4/2020,12:00:00,0.088337,15.4,188.2,1.8,16.3,2.44674,11.51284,15.26445,92.20134,7.665,1.05692
8/4/2020,13:00:00,0.116833,15.8,196.1,2.2,16.8,3.04274,12.13503,16.80049,93.94758,8.09,1.45326
8/4/2020,14:00:00,0.06839,13.05,205.7,2.2,17.1,2.76042,12.2319,16.46448,102.12995,7.335,0.66057
8/4/2020,15:00:00,0.159577,13.725,213.6,2.1,17.3,2.88589,12.03951,16.46448,101.48135,7.948,1.58537
8/4/2020,16:00:00,0.056992,19.7,226.3,2.1,17.3,2.03895,12.23411,15.36045,100.88264,12.429,2.44412
8/4/2020,17:00:00,0.142479,15.25,233.8,1.8,16.8,1.94484,14.10645,17.0885,99.48565,9.741,1.58537
8/4/2020,18:00:00,0.082638,11.725,243.7,1.5,15.4,0.97242,11.46936,12.96038,101.53124,6.981,1.05692
8/4/2020,19:00:00,0.111135,11.1,262.3,1.7,12.7,0.90969,10.98953,12.38436,91.20349,6.863,0.99086
8/4/2020,20:00:00,0.111135,8.975,304.8,2.4,10.8,1.0979,10.41294,12.09635,79.42886,5.825,1.05692
8/4/2020,21:00:00,0.105435,8.9,322.9,2.4,9.8,0.75284,13.34208,14.49643,70.84735,5.849,0.66057
8/4/2020,22:00:00,0.111135,6.95,320.1,2.3,8.7,0.62737,11.75842,12.72037,70.64778,5.165,0.9248
8/4/2020,23:00:00,0.091187,6.05,331,2.5,8,0.43916,8.06289,8.73626,73.59144,4.198,1.12297
8/4/2020,24:00:00,0.094037,6.2,354.3,2.5,7.5,0.37642,6.14303,6.7202,72.74327,4.363,1.05692
9/4/2020,1:00:00,0.09877,6.325,335,2.4,6.4,0.3766,4.9934,5.57085,70.91387,4.458,0.70469
9/4/2020,2:00:00,0.113965,7.525,324,2,5.3,1.33903,17.60491,19.65807,46.96547,4.882,0.88087
9/4/2020,3:00:00,0.108266,6.825,359.9,2.5,4.8,0.69044,10.99552,12.05417,56.72777,4.693,0.46246
9/4/2020,4:00:00,0.09687,6.725,21.3,2.6,5,0.40799,4.46504,5.09061,62.16606,4.835,0.92491
9/4/2020,5:00:00,0.119662,9.575,16.6,2.7,4.6,0.78459,7.20129,8.4043,57.47616,6.533,0.72672
9/4/2020,6:00:00,0.162399,11,19.7,3.2,5,1.47503,8.88003,11.14171,56.77767,9.057,0.59459
9/4/2020,7:00:00,0.153853,9.25,21.9,3.4,5.4,2.69898,12.8143,16.95268,55.77982,7.335,0.66065
9/4/2020,8:00:00,0.136757,9.55,20.6,2.8,5.7,2.8559,13.19802,17.577,55.43057,7.759,0.66065
9/4/2020,9:00:00,0.116813,8.85,31.6,2.7,6.4,1.82024,8.87897,11.66998,61.61724,6.675,0.33033
9/4/2020,10:00:00,0.079776,7.7,41,2.6,7.2,2.57345,8.78062,12.72652,62.5153,4.575,0.39639
9/4/2020,11:00:00,0.074077,6.9,53.1,2.3,7.7,2.60483,9.93311,13.92713,63.06412,3.75,0.79278
9/4/2020,12:00:00,0.065529,8.9,50.5,2.5,8.2,3.20112,12.42856,17.33688,63.11401,4.693,0.59459
9/4/2020,13:00:00,0.088322,10.025,51.3,2.6,8.5,3.10697,11.22824,15.99219,66.70627,5.33,0.52852
9/4/2020,14:00:00,0.068379,9.625,56.2,2.5,8.9,2.00855,8.35013,11.42985,74.4895,4.906,0.72672
9/4/2020,15:00:00,0.076926,11.25,60.7,2.6,9.1,2.4793,8.68486,12.48639,74.33983,5.825,0.79278
9/4/2020,16:00:00,0.065529,11.75,65.4,2.6,8.8,1.60056,5.90212,8.35628,79.32908,5.778,0.79278
9/4/2020,17:00:00,0.088322,13.825,65.2,2.6,8,2.07131,10.84721,14.02318,70.94714,6.368,1.58556
9/4/2020,18:00:00,0.091172,13.85,69.8,2.6,7.4,1.53779,12.24156,14.59948,66.60649,7.665,1.5195
9/4/2020,19:00:00,0.099718,14.575,76.9,2.4,6.9,0.75321,10.61113,11.76603,67.35488,9.08,0.72672
9/4/2020,20:00:00,0.119662,13.225,82.3,2.1,6.5,0.69044,12.00403,13.06269,67.40477,8.679,0.59459
9/4/2020,21:00:00,0.116813,17.15,86.8,1.9,6.2,0.43937,9.2674,9.94109,66.75617,11.675,0.66065
9/4/2020,22:00:00,0.12821,19.9,90.9,1.9,6,0.53352,9.41119,10.22924,65.8581,14.08,0.66065
9/4/2020,23:00:00,0.122512,24.575,95.6,1.8,5.8,0.34522,6.77041,7.29974,63.41337,18.231,0.92491
9/4/2020,24:00:00,0.125361,28.125,92.7,1.7,5.7,0.40799,9.41157,10.03714,58.42412,23.113,0.85885
10/4/2020,1:00:00,0.122491,32.1,134,1.4,6.4,0.46051,11.65818,12.36429,57.14354,27.052,0.88097
10/4/2020,2:00:00,0.128189,38.525,116.2,2.4,7,0.41865,10.50517,11.14709,57.54268,32.146,0.79288
10/4/2020,3:00:00,0.159523,46.05,140.6,2.4,7.1,0.53378,14.65294,15.47138,51.18971,39.245,0.85895
10/4/2020,4:00:00,0.182313,51.45,138.4,2.4,6.9,0.65937,17.43932,18.45035,45.55185,43.043,0.92503
10/4/2020,5:00:00,0.202253,34.75,150.3,2.3,7,0.53378,10.76107,11.57951,58.32433,28.962,0.85895
10/4/2020,6:00:00,0.23074,34.225,158.6,2.3,6.9,0.56518,11.43364,12.30023,58.27444,27.477,0.92503
